id,soil depth,x,y,Fuente,profundidad,values
13915,70,-71.98314,-43.275336,UChile,0-5 cm,25.87285442
13916,70,-71.941421,-43.606002,UChile,0-5 cm,39.16162281
13917,70,-71.883738,-43.596286,UChile,0-5 cm,5.842783836
13918,70,-72.113058,-43.589734,UChile,0-5 cm,6.86667075
13919,70,-72.164201,-43.658029,UChile,0-5 cm,76.04963448
13920,70,-72.450669,-42.866309,UChile,0-5 cm,0.804818015
13921,70,-72.401393,-42.848333,UChile,0-5 cm,13.83773585
13927,205,-71.7867945,-39.4368421,UChile,0-5 cm,2.5
13928,130,-71.5408544,-39.4092625,UChile,0-5 cm,2.5
13929,210,-71.4067299,-39.327826,UChile,0-5 cm,2.5
13930,205,-71.5629679,-39.281371300000004,UChile,0-5 cm,2.5
13931,125,-71.4705021,-39.0239003,UChile,0-5 cm,2.5
13932,210,-72.40443,-35.82021,UChile,0-5 cm,2.5
13933,70,-72.40233333,-35.82833333,UChile,0-5 cm,2.5
13934,125,-72.40611111,-35.83555556,UChile,0-5 cm,2.5
