id,soil depth,x,y,Fuente,profundidad,values
13065,20,-72.46937139,-36.03906779,CHLSOC,0-5 cm,1.621177762
13066,20,-72.46964429,-36.03990277,CHLSOC,0-5 cm,1.444659839
13067,20,-72.46985514,-36.04024972,CHLSOC,0-5 cm,1.662948061
13068,20,-72.47018956,-36.04089671,CHLSOC,0-5 cm,1.66
13069,20,-72.47082703,-36.04109043,CHLSOC,0-5 cm,1.61265545
13070,20,-72.47150901,-36.04093358,CHLSOC,0-5 cm,1.600219459
13071,20,-72.47159025,-36.04047562,CHLSOC,0-5 cm,1.295647403
13072,20,-72.4707847,-36.04033243,CHLSOC,0-5 cm,1.67088515
13073,20,-72.4704013,-36.03982862,CHLSOC,0-5 cm,1.445464521
13074,20,-72.46947808,-36.04405432,CHLSOC,0-5 cm,1.527834674
13075,20,-72.4700882,-36.03920911,CHLSOC,0-5 cm,1.45
13076,20,-72.46960257,-36.03843274,CHLSOC,0-5 cm,1.590453548
13077,20,-72.46942962,-36.03794238,CHLSOC,0-5 cm,1.559546452
13078,20,-72.47014859,-36.03766914,CHLSOC,0-5 cm,1.647768837
13079,20,-72.4704673,-36.03846001,CHLSOC,0-5 cm,1.608010241
13080,20,-72.47041923,-36.04308275,CHLSOC,0-5 cm,1.323445501
13081,20,-72.47089223,-36.04356141,CHLSOC,0-5 cm,1.461704462
13082,20,-72.47138828,-36.04331952,CHLSOC,0-5 cm,1.429553767
13083,20,-72.47159296,-36.0428191,CHLSOC,0-5 cm,1.495025604
13084,20,-72.47099997,-36.04296882,CHLSOC,0-5 cm,1.514740307
13085,20,-72.47019798,-36.04375406,CHLSOC,0-5 cm,1.45102414
13086,20,-72.47085668,-36.04224474,CHLSOC,0-5 cm,1.236503292
13087,20,-72.47120553,-36.04174737,CHLSOC,0-5 cm,1.454754938
13088,20,-72.47199107,-36.04147552,CHLSOC,0-5 cm,1.543087052
13089,20,-72.46985519,-36.04336827,CHLSOC,0-5 cm,1.422457937
13090,20,-72.46963526,-36.04295804,CHLSOC,0-5 cm,1.198463789
13091,20,-72.46899185,-36.04329596,CHLSOC,0-5 cm,1.509948793
13105,55,-73.67604954,-41.88307783,CHLSOC,0-5 cm,0.21745412753301915
13106,55,-73.67025783,-41.87932721,CHLSOC,0-5 cm,0.02666714805839117
13108,65,-69.940004,-33.632868,CHLSOC,0-5 cm,1.0824772015012754
13109,70,-69.95259999,-33.628488,CHLSOC,0-5 cm,0.7242086165087298
13110,70,-69.958768,-33.623438,CHLSOC,0-5 cm,0.6363134746261493
13111,5,-71.50991724,-30.32750102,CHLSOC,0-5 cm,1.5904902823322402
13112,70,-71.48521143,-30.32129827,CHLSOC,0-5 cm,1.6102830258973555
13113,60,-71.52637643,-30.29589409,CHLSOC,0-5 cm,1.6107504072809251
13114,60,-71.57355105,-30.3183805,CHLSOC,0-5 cm,1.75
13115,36,-71.49667861,-30.360578,CHLSOC,0-5 cm,1.6826606611042172
13116,115,-71.52168165,-30.30374178,CHLSOC,0-5 cm,1.5954797705081805
13117,58,-71.44804932,-30.37924078,CHLSOC,0-5 cm,1.5142123236416336
13118,20,-72.62161013,-38.36865278,CHLSOC,0-5 cm,1.29
13119,20,-72.87824828,-38.89049487,CHLSOC,0-5 cm,0.8133425381971262
13120,20,-72.49717484,-38.64209797,CHLSOC,0-5 cm,1.02
13121,5,-70.63651368,-33.57135529,CHLSOC,0-5 cm,1.4183741901943536
13124,240,-72.34021172,-37.82632242,CHLSOC,0-5 cm,1.00133657833533
13125,240,-72.33965846,-37.82654419,CHLSOC,0-5 cm,1.3298612778515515
13126,240,-71.53694595,-38.4292923,CHLSOC,0-5 cm,1.103248790928841
13172,30,-70.98600426,-53.41253074,CHLSOC,0-5 cm,1.4999999999999998
13173,30,-73.61712155,-43.05790501,CHLSOC,0-5 cm,0.5999999999999999
13174,30,-72.60571986,-45.35511452,CHLSOC,0-5 cm,1.5
13175,30,-73.127739450000007,-46.49536272,CHLSOC,0-5 cm,1.2888357799021375
13176,30,-73.74889006,-40.60893652,CHLSOC,0-5 cm,0.9
13177,30,-71.61242591,-33.33900722,CHLSOC,0-5 cm,1.6
13178,30,-71.31463789,-35.6133017,CHLSOC,0-5 cm,1.6
13179,30,-70.52162344,-32.87609359,CHLSOC,0-5 cm,1.5
13180,30,-73.26685983,-37.25343685,CHLSOC,0-5 cm,1.2
13181,30,-71.26084478,-32.5264999,CHLSOC,0-5 cm,1.6
13182,30,-72.52043619,-35.74137559,CHLSOC,0-5 cm,1.5
13183,30,-72.64783818,-41.42707126,CHLSOC,0-5 cm,1.5
13184,30,-72.11119942,-39.85941261,CHLSOC,0-5 cm,0.5999999999999999
13185,30,-70.58572775,-33.68036861,CHLSOC,0-5 cm,0.9
13186,30,-72.64545886,-47.32350986,CHLSOC,0-5 cm,0.9
13187,30,-72.48720309,-37.92059879,CHLSOC,0-5 cm,1.5
13188,30,-73.15404463,-40.90340077,CHLSOC,0-5 cm,0.6
13189,30,-72.4753984,-48.35862436,CHLSOC,0-5 cm,0.8
13190,30,-73.41282819,-39.93245225,CHLSOC,0-5 cm,0.9
13191,30,-72.39653013,-43.96393047,CHLSOC,0-5 cm,1.5
13192,30,-71.78442205,-44.65847282,CHLSOC,0-5 cm,0.6
13193,30,-71.50008053,-31.81284382,CHLSOC,0-5 cm,1.2
13194,30,-71.87564136,-33.96864723,CHLSOC,0-5 cm,1.6
13195,30,-73.44512086,-41.66772511,CHLSOC,0-5 cm,1.5
13196,30,-73.79914684,-42.05299691,CHLSOC,0-5 cm,0.6
13197,30,-71.8554856,-38.87441122,CHLSOC,0-5 cm,0.6
13198,30,-72.61276453,-46.5682268,CHLSOC,0-5 cm,0.9
13199,30,-73.82429439,-42.42185926,CHLSOC,0-5 cm,0.9
13200,30,-73.38967672,-38.77411833,CHLSOC,0-5 cm,1.2
13201,30,-71.14046798,-33.99911262,CHLSOC,0-5 cm,1.6
13202,30,-72.61458729,-44.75685757,CHLSOC,0-5 cm,0.9766401963388662
13203,30,-70.35740784,-53.31468801,CHLSOC,0-5 cm,1.3
13204,30,-72.90756772,-45.7863853,CHLSOC,0-5 cm,1.5
13205,30,-71.09178619,-34.82471839,CHLSOC,0-5 cm,1.2
13206,30,-73.51794639,-47.79153427,CHLSOC,0-5 cm,0.9
13207,30,-72.16767926,-51.80509411,CHLSOC,0-5 cm,1.3
13208,40,-71.30571388,-35.59737359,CHLSOC,0-5 cm,0.7603144087511942
13209,40,-72.42738621,-37.95018546,CHLSOC,0-5 cm,0.9948241048724408
13210,40,-73.34815047,-41.20088583,CHLSOC,0-5 cm,0.6423579294830715
13211,40,-72.63365112,-39.35737609,CHLSOC,0-5 cm,0.6969871120489811
13212,40,-72.78704818,-38.6415913,CHLSOC,0-5 cm,1.0521264308848148
13213,40,-72.57854091,-37.893652350000004,CHLSOC,0-5 cm,0.7764709227226635
13214,40,-73.15810807,-40.86776807,CHLSOC,0-5 cm,0.705046835483616
13215,40,-72.93062188,-40.10509344,CHLSOC,0-5 cm,0.6476897373373126
13216,40,-72.53107868,-39.044845,CHLSOC,0-5 cm,0.8221937303605986
13217,40,-72.36897892,-38.42395492,CHLSOC,0-5 cm,0.9132161586386788
13218,40,-72.94550055,-41.31542355,CHLSOC,0-5 cm,0.552141124285539
13219,40,-72.07824496,-38.22179525,CHLSOC,0-5 cm,0.835092394400685
13220,40,-73.19850328,-39.78279348,CHLSOC,0-5 cm,0.6229685590014878
13221,40,-72.34404724,-38.25794822,CHLSOC,0-5 cm,0.8043051255502645
13222,40,-72.30332345,-38.67548384,CHLSOC,0-5 cm,0.6121289973848273
13223,20,-68.80474346,-53.55198589,CHLSOC,0-5 cm,0.388579664
13224,20,-68.68701643,-53.68800189,CHLSOC,0-5 cm,0.83
13225,20,-69.47084801,-52.89814595,CHLSOC,0-5 cm,0.65
13226,20,-69.23761734,-52.6915195,CHLSOC,0-5 cm,0.708941434
13227,20,-72.78046386,-51.38856451,CHLSOC,0-5 cm,0.53
13228,20,-68.70823375,-53.62848888,CHLSOC,0-5 cm,0.55
13229,20,-71.94090267,-51.91111884,CHLSOC,0-5 cm,0.288337907
13230,20,-72.50301825,-51.01133617,CHLSOC,0-5 cm,0.896750819
13231,20,-68.6766076,-53.01984473,CHLSOC,0-5 cm,0.458035364
13232,20,-70.98402146,-52.63516715,CHLSOC,0-5 cm,0.637422583
13233,20,-71.2286989,-52.75586314,CHLSOC,0-5 cm,1.29
13238,110,-72.49579,-36.026772,UChile,0-5 cm,0.6708225669901189
13239,130,-72.495196000000007,-36.032014,UChile,0-5 cm,1.0497386222618117
13240,148,-72.481449,-35.992856,UChile,0-5 cm,1.1416149856646534
13241,168,-72.474423,-35.994734,UChile,0-5 cm,0.9736471526109376
13242,150,-72.3938838,-35.79776622,UChile,0-5 cm,0.408046592815034
13243,140,-72.39300105,-35.79831744,UChile,0-5 cm,0.7026892769855213
13244,140,-72.39346647,-35.79806759,UChile,0-5 cm,0.9430705400959866
13245,131,-72.40441293,-35.82138872,UChile,0-5 cm,0.9833741317870748
13246,110,-72.49881603,-36.26106655,UChile,0-5 cm,0.597094607338343
13247,120,-72.175265,-35.952881,UChile,0-5 cm,1.2404531672565784
13248,70,-72.471386,-36.045788,UChile,0-5 cm,1.56409477386874
13249,200,-72.29129628,-35.95282623,UChile,0-5 cm,1.1132571168671703
13250,170,-72.243081,-35.920117,UChile,0-5 cm,1.0253963294179216
13251,95,-72.470755,-36.121106,UChile,0-5 cm,1.3687076525514077
13252,75,-72.30679501,-36.185302,UChile,0-5 cm,1.1523739247541092
13253,120,-72.13007499,-35.95471,UChile,0-5 cm,1.1079045859441792
13254,135,-72.424173,-36.067436,UChile,0-5 cm,1.450872442749284
13255,130,-72.431076,-36.066443,UChile,0-5 cm,1.485528737240242
13256,145,-72.12433285,-35.93484732,UChile,0-5 cm,1.3025745930880648
13257,70,-72.12433285,-35.93484732,UChile,0-5 cm,1.3810525024647622
13258,90,-72.213809,-35.972789,UChile,0-5 cm,1.570370420492308
13259,110,-72.24570739,-35.91953237,UChile,0-5 cm,1.4280029970497847
13260,160,-72.401239,-35.81305,UChile,0-5 cm,1.2494673462031527
13261,92,-72.400305,-35.813584,UChile,0-5 cm,1.174750896744725
13262,120,-72.40078899,-35.81332,UChile,0-5 cm,1.0239000569503878
13263,60,-72.313613,-36.176964,UChile,0-5 cm,1.225584458326902
13264,170,-72.306346,-35.816421,UChile,0-5 cm,1.3548246021501444
13265,140,-72.211826,-36.073752,UChile,0-5 cm,1.6438836959612595
13266,85,-72.123489,-35.934552,UChile,0-5 cm,1.5654257470543758
13267,135,-72.12460408,-35.9347255,UChile,0-5 cm,0.4777031212826716
13268,120,-72.363729,-35.800731,UChile,0-5 cm,1.2695182284795536
13269,133,-72.443335,-36.081495,UChile,0-5 cm,1.4830694048407935
13270,90,-72.473289,-36.044112,UChile,0-5 cm,1.633483357826194
13271,180,-72.30187099,-36.047945,UChile,0-5 cm,0.9925644105837428
13272,120,-72.24315828,-35.92113328,UChile,0-5 cm,1.2258082235301713
13273,140,-72.479031,-35.998705,UChile,0-5 cm,1.412460812579876
13274,218,-72.405711,-35.976324,UChile,0-5 cm,1.7942391337610502
13275,140,-72.469134,-36.042399,UChile,0-5 cm,1.2704240612708286
13276,140,-72.209949,-35.975233,UChile,0-5 cm,1.4754929216755936
13277,140,-72.387266,-36.06279,UChile,0-5 cm,1.4033412840427215
13278,160,-72.326262,-36.037158,UChile,0-5 cm,1.3213152842204083
13279,160,-72.301269,-36.043468,UChile,0-5 cm,1.4561649459213677
13280,140,-72.402329,-36.069499,UChile,0-5 cm,1.4501995908789562
13281,92,-72.38347148,-36.08379021,UChile,0-5 cm,1.5405886748154205
13282,90,-71.00292766,-31.78817214,UChile,0-5 cm,1.4977701164867072
13283,83,-71.01473349,-31.80689993,UChile,0-5 cm,1.7454453531400038
13284,100,-70.91364173,-31.82603371,UChile,0-5 cm,1.540877305404835
13285,65,-70.86996636,-31.8383171,UChile,0-5 cm,1.293006000682194
13286,80,-70.87646639,-31.85406658,UChile,0-5 cm,1.437043047436764
13287,60,-71.04051089,-31.75142204,UChile,0-5 cm,1.3010841131868307
13288,90,-71.05753331,-31.78529975,UChile,0-5 cm,1.5741957337023855
13289,86,-70.900669,-31.82296392,UChile,0-5 cm,1.3367097924569389
13290,70,-71.1364336,-31.7384108,UChile,0-5 cm,1.323044257094112
13291,75,-70.8707473,-31.83706629,UChile,0-5 cm,1.4149001204163818
13292,98,-71.10792482,-31.60134973,UChile,0-5 cm,1.4547288195901766
13293,60,-71.22630043,-31.66374995,UChile,0-5 cm,1.3183852292970677
13294,80,-71.1849162,-31.63411638,UChile,0-5 cm,1.4529605379264896
13295,70,-70.82984421,-31.89256129,UChile,0-5 cm,1.223072567876769
13296,75,-70.8422333,-31.8965666,UChile,0-5 cm,1.2854763529711513
13297,85,-70.93118344,-31.80834961,UChile,0-5 cm,1.464132269660785
13298,68,-70.84429988,-31.85278374,UChile,0-5 cm,1.3260606784878628
13299,30,-70.83701663,-31.85816675,UChile,0-5 cm,1.184
13300,100,-70.73803365,-31.88199959,UChile,0-5 cm,1.604878217103151
13301,70,-70.63668013,-31.90006075,UChile,0-5 cm,1.2994379893337171
13302,100,-70.87831017,-33.74128284,UChile,0-5 cm,1.292683312853632
13303,40,-70.88136292,-33.74267913,UChile,0-5 cm,1.2197248782536525
13304,20,-70.88198297,-33.74388703,UChile,0-5 cm,1.029
13305,100,-70.61602978,-33.71446973,UChile,0-5 cm,1.3871581031028293
13306,100,-70.61658914,-33.71552653,UChile,0-5 cm,1.3132416863793277
13307,100,-70.6167479,-33.71478498,UChile,0-5 cm,1.490300477247846
13308,108,-70.6164175,-33.71097471,UChile,0-5 cm,1.5149337690630047
13309,110,-70.61734922,-33.70944749,UChile,0-5 cm,1.8010382604701087
13310,110,-70.61583254,-33.70970181,UChile,0-5 cm,1.5596713764402792
13311,110,-70.60824039,-33.71166764,UChile,0-5 cm,1.4998441478972635
13312,107,-70.60767238,-33.71071913,UChile,0-5 cm,1.4522159990086203
13313,117,-70.60908831,-33.71026782,UChile,0-5 cm,1.3922662704911686
13314,20,-71.24598787,-34.60985369,UChile,0-5 cm,1.37
13316,50,-71.22318211,-34.61947651,UChile,0-5 cm,1.7184247301049955
13317,50,-71.22107635,-34.61984846,UChile,0-5 cm,1.1041729041389854
13319,10,-71.24999965,-34.59999968,UChile,0-5 cm,1.2840944913389607
13320,50,-70.97527535,-34.60779414,UChile,0-5 cm,1.034290532714767
13321,60,-71.41666425,-30.77944442,UChile,0-5 cm,1.4100329940303835
13322,60,-71.16666698,-32.86666656,UChile,0-5 cm,1.4423048241645746
13323,70,-70.99999958,-33.73333308,UChile,0-5 cm,1.3716339128052264
13324,90,-71.25585597,-30.58158584,UChile,0-5 cm,1.265895578293522
13325,60,-71.39601977,-30.69369679,UChile,0-5 cm,1.3754845835547178
13326,90,-71.16805592,-34.38000019,UChile,0-5 cm,1.2841354932284448
13327,60,-70.74972262,-32.72333291,UChile,0-5 cm,1.4338848139617315
13328,60,-70.63483316,-32.77063303,UChile,0-5 cm,1.2042125236205263
13329,40,-71.71083318,-34.1283331,UChile,0-5 cm,1.2053408297751065
13330,100,-70.69361102,-30.03583377,UChile,0-5 cm,1.4742730540113775
13331,40,-71.13333313,-30.65000014,UChile,0-5 cm,1.4700095797126085
13332,30,-71.39302255,-30.67992462,UChile,0-5 cm,1.2189426422943084
13333,15,-71.2195621,-34.35080976,UChile,0-5 cm,1.521
13334,40,-71.21956199,-34.35080968,UChile,0-5 cm,1.631
13335,75,-71.21956188,-34.35080959,UChile,0-5 cm,1.413
13336,45,-71.31264087,-34.41033856,UChile,0-5 cm,1.656
13337,85,-71.31264076,-34.41033847,UChile,0-5 cm,1.735
13338,100,-71.31264065,-34.41033838,UChile,0-5 cm,1.745
13339,50,-71.15179946,-34.39732573,UChile,0-5 cm,1.463
13340,95,-71.15179935,-34.39732564,UChile,0-5 cm,1.372
13341,30,-71.19050401,-34.39502474,UChile,0-5 cm,1.28
13342,55,-71.1905039,-34.39502465,UChile,0-5 cm,1.313
13343,85,-71.19050379,-34.39502456,UChile,0-5 cm,1.348
13344,30,-71.16746085,-34.3799909,UChile,0-5 cm,1.35
13345,60,-71.16746074,-34.37999082,UChile,0-5 cm,1.42
13346,90,-71.16746063,-34.37999073,UChile,0-5 cm,1.42
13347,40,-71.18249747,-34.39538427,UChile,0-5 cm,1.417
13348,100,-71.18249736,-34.39538418,UChile,0-5 cm,1.368
13349,50,-71.23839657,-34.36822796,UChile,0-5 cm,1.559
13350,65,-71.23839646,-34.36822787,UChile,0-5 cm,1.472
13351,95,-71.23839635,-34.36822778,UChile,0-5 cm,1.443
13352,105,-71.26389163,-34.33145848,UChile,0-5 cm,1.3061428582961705
13353,90,-71.17582415,-34.40628004,UChile,0-5 cm,1.2365677304746234
13354,100,-71.03976002,-34.46015024,UChile,0-5 cm,1.1659698723615315
13355,25,-71.32267067,-34.41718864,UChile,0-5 cm,1.281
13356,65,-71.32267056,-34.41718855,UChile,0-5 cm,1.466
13357,80,-71.32267044,-34.41718846,UChile,0-5 cm,1.559
13358,45,-71.31992116,-34.34225857,UChile,0-5 cm,1.411
13359,80,-71.31992105,-34.34225849,UChile,0-5 cm,1.46
13360,65,-70.96531127,-34.49987886,UChile,0-5 cm,1.282489405125323
13389,60,-72.62721551,-36.2226805,UChile,0-5 cm,0.42004746610353744
13390,60,-72.47147441,-35.98821631,UChile,0-5 cm,0.6636613550059612
13391,60,-72.57206871,-36.09909782,UChile,0-5 cm,1.0717316692123795
13392,60,-72.50376277,-36.26159468,UChile,0-5 cm,0.7460421233533961
13393,60,-72.46386147,-36.13978128,UChile,0-5 cm,1.272749292939089
13394,60,-72.37395896,-35.98222486,UChile,0-5 cm,1.4669590949101292
13395,60,-72.41705078,-36.07273519,UChile,0-5 cm,1.3394868219426084
13396,60,-72.47152221,-35.99385569,UChile,0-5 cm,1.3194675580221893
13397,60,-72.39502164,-35.99690372,UChile,0-5 cm,1.2290447653909389
13398,60,-72.35920363,-36.15851707,UChile,0-5 cm,1.1091214460664949
13399,60,-72.50184719,-36.26155173,UChile,0-5 cm,1.3209463221802915
13400,60,-72.53486799,-36.15807679,UChile,0-5 cm,1.4715004494987765
13401,60,-72.56479751,-36.12464291,UChile,0-5 cm,0.8926951159947799
13402,60,-72.55291192,-36.11598603,UChile,0-5 cm,1.0214578566314088
13403,60,-72.66764417,-36.16667459,UChile,0-5 cm,1.2447887082085556
13404,60,-72.46826371,-36.00400611,UChile,0-5 cm,1.3590223203347476
13405,60,-72.57095513,-36.09755423,UChile,0-5 cm,0.8277217440305756
13406,60,-72.3958723,-36.15233641,UChile,0-5 cm,1.3916301769587345
13407,60,-72.39489192,-36.15176051,UChile,0-5 cm,0.93496973983382
13408,60,-72.57349511,-36.09700988,UChile,0-5 cm,0.8948243702208273
13409,60,-72.38386333,-36.15547913,UChile,0-5 cm,0.497877916129829
13410,60,-72.5052011,-36.09445227,UChile,0-5 cm,0.945329384234869
13411,60,-72.29395092,-35.48264103,UChile,0-5 cm,0.8045283620265518
13412,60,-72.10407619,-35.52360292,UChile,0-5 cm,1.0629602509039664
13413,60,-72.2928166,-35.43297163,UChile,0-5 cm,1.3335496765587012
13414,60,-72.29453095,-35.47526251,UChile,0-5 cm,0.5572481611012792
13415,60,-72.30151393,-35.44991047,UChile,0-5 cm,1.0270534836393137
13416,60,-72.27219155,-35.44245474,UChile,0-5 cm,0.9516472430678536
13417,60,-72.32118153,-35.44343165,UChile,0-5 cm,1.0987280661464232
13418,60,-72.06295333,-35.52411445,UChile,0-5 cm,1.5799776834419512
13419,60,-72.24607803,-35.49003173,UChile,0-5 cm,0.8250795833040144
13420,60,-72.22736403,-35.43732715,UChile,0-5 cm,1.1646761530598009
13421,60,-72.27380054,-35.46584206,UChile,0-5 cm,0.8490629065227803
13422,60,-72.30312136,-35.4399354,UChile,0-5 cm,1.235319065948481
13423,60,-72.10818393,-35.59341432,UChile,0-5 cm,1.65626371113517
13424,60,-72.14668385,-35.60842885,UChile,0-5 cm,1.5243823206195937
13425,60,-72.16556088,-35.60298629,UChile,0-5 cm,1.2966971341862783
13426,60,-72.21925712,-35.47953103,UChile,0-5 cm,0.9879019606210716
13427,60,-72.1590238,-35.57088564,UChile,0-5 cm,1.721882076631308
13428,80,-70.90522949,-35.12526306,UChile,0-5 cm,0.6665523654642751
13429,100,-70.93139894,-35.11768487,UChile,0-5 cm,0.6819677086572304
13430,40,-70.91597691,-35.11609202,UChile,0-5 cm,0.8165955225629247
13431,70,-70.91812566,-35.11427603,UChile,0-5 cm,0.4707182795862058
13432,114,-70.92690453,-35.11414254,UChile,0-5 cm,0.6102486617276002
13433,20,-70.95133653,-34.21797012,UChile,0-5 cm,1.579
13434,20,-70.97358324,-34.21863019,UChile,0-5 cm,1.504
13435,20,-70.94371205,-34.22493759,UChile,0-5 cm,1.376
13436,20,-71.66263655,-34.17985832,UChile,0-5 cm,1.719
13437,20,-71.65505028,-34.19294498,UChile,0-5 cm,1.616
13438,20,-71.62997691,-34.24985036,UChile,0-5 cm,1.692
13439,20,-71.63189382,-34.24795841,UChile,0-5 cm,1.603
13440,20,-71.6619024,-34.17644764,UChile,0-5 cm,1.631
13441,20,-71.19621342,-34.70977398,UChile,0-5 cm,1.523
13442,20,-71.19896937,-34.71127311,UChile,0-5 cm,1.447
13443,20,-71.16143062,-34.62033075,UChile,0-5 cm,1.579
13444,20,-71.19621331,-34.66829793,UChile,0-5 cm,1.741
13445,90,-71.92218076,-34.6970972,UChile,0-5 cm,1.3101486236323343
13446,60,-71.77003642,-34.29123906,UChile,0-5 cm,1.3819621336245151
13447,60,-70.97674766,-34.71858363,UChile,0-5 cm,0.689945232466687
13448,70,-70.97637786,-34.56374689,UChile,0-5 cm,0.946494304100426
13449,90,-71.03406689,-34.79319487,UChile,0-5 cm,1.04053155417105
13450,70,-71.72030298,-34.360994,UChile,0-5 cm,1.2904328201385122
13451,80,-71.77296438,-34.28336973,UChile,0-5 cm,1.1309395728092346
13452,60,-71.72538063,-34.35841365,UChile,0-5 cm,1.203824033450679
13453,45,-70.99282222,-34.73379748,UChile,0-5 cm,1.029099508457552
13454,60,-71.32426737,-34.64042825,UChile,0-5 cm,1.2784105301740432
13455,85,-70.58171137,-32.74996915,UChile,0-5 cm,1.222699995570362
13456,80,-70.59799988,-32.73013922,UChile,0-5 cm,1.543109421171858
13457,90,-71.44345086,-32.34841074,UChile,0-5 cm,1.149772159225465
13458,60,-71.35133633,-32.26872906,UChile,0-5 cm,1.6992401457822284
13459,90,-71.38611098,-32.33039098,UChile,0-5 cm,1.390447528219287
13460,20,-70.81008587,-33.27844483,UChile,0-5 cm,1.3581826090434572
13462,10,-70.82605319,-33.5034058,UChile,0-5 cm,1.45
13463,10,-70.82596348,-33.5037471,UChile,0-5 cm,1.33
13464,10,-70.82638921,-33.50305546,UChile,0-5 cm,1.545
13465,10,-70.82472265,-33.50555543,UChile,0-5 cm,1.14
13466,10,-70.63694452,-33.57194416,UChile,0-5 cm,1.545
13467,10,-70.63138901,-33.56972242,UChile,0-5 cm,1.425
13468,10,-70.79361111,-33.14750007,UChile,0-5 cm,1.535
13469,10,-70.79416654,-33.14861125,UChile,0-5 cm,1.36
13470,10,-70.81555598,-33.27833347,UChile,0-5 cm,1.29
13471,10,-70.81194458,-33.27861073,UChile,0-5 cm,1.555
13472,90,-70.51251074,-33.73734694,UChile,0-5 cm,1.7486794046736596
13473,70,-70.51991151,-33.72904417,UChile,0-5 cm,1.636149459808105
13474,92,-70.52329996,-33.73176105,UChile,0-5 cm,1.3234778105563647
13475,97,-71.40604674,-33.18008075,UChile,0-5 cm,1.7312569428449185
13476,90,-71.40312246,-33.19024161,UChile,0-5 cm,1.4868694297293654
13477,92,-71.45584454,-33.16652493,UChile,0-5 cm,1.5479502542320822
13478,90,-71.44094701,-33.17206941,UChile,0-5 cm,1.5561335512693335
13479,10,-70.83333361,-33.46666683,UChile,0-5 cm,1.5028080630324363
13481,20,-70.82917545,-33.50517502,UChile,0-5 cm,1.163301601903886
13483,20,-70.82539741,-33.50329192,UChile,0-5 cm,0.9031588104713718
13484,10,-70.32416619,-33.56694468,UChile,0-5 cm,1.53
13485,10,-70.21666703,-33.49416698,UChile,0-5 cm,1.53
13486,10,-70.12027729,-33.7033335,UChile,0-5 cm,1.479
13487,10,-69.97944462,-33.61083301,UChile,0-5 cm,1.268
13490,90,-71.04350992,-32.41099338,UChile,0-5 cm,1.4250002953225225
13491,60,-71.04526295,-32.41303023,UChile,0-5 cm,1.283844023700176
13492,65,-70.85320904,-32.22700244,UChile,0-5 cm,1.328166358738283
13493,120,-70.89717109,-32.23988803,UChile,0-5 cm,1.4922990367793396
13494,70,-70.89661802,-32.24201588,UChile,0-5 cm,1.2584906811332366
13495,110,-70.89367395,-32.23793821,UChile,0-5 cm,1.4362156579336185
13496,200,-71.0834101,-32.32642053,UChile,0-5 cm,1.4827818409804792
13497,120,-71.16525506,-32.36922396,UChile,0-5 cm,1.314134053790854
13499,19,-72.29736313,-35.47501386,UChile,0-5 cm,0.855
13501,10,-72.29911532,-35.46667504,UChile,0-5 cm,0.913
13503,14,-72.2946637,-35.47878251,UChile,0-5 cm,0.997
13504,8,-72.29298208,-35.47807146,UChile,0-5 cm,1.024
13505,12,-72.28794985,-35.4770553,UChile,0-5 cm,1.053
13506,14,-72.29659934,-35.47115065,UChile,0-5 cm,0.911
13507,20,-72.29022915,-35.47216276,UChile,0-5 cm,1.113
13508,12,-72.29329322,-35.47408874,UChile,0-5 cm,1.125
13509,20,-72.29485817,-35.47545183,UChile,0-5 cm,0.843
13510,33,-72.2970555,-35.4761127,UChile,0-5 cm,1.223
13511,35,-72.30009024,-35.46923475,UChile,0-5 cm,0.657
13512,30,-72.29098322,-35.47039388,UChile,0-5 cm,0.965
13514,17,-72.29353842,-35.47631698,UChile,0-5 cm,1.001
13516,6,-72.29936881,-35.47206619,UChile,0-5 cm,1.204
13520,15,-72.28718981,-35.46867697,UChile,0-5 cm,1.247
13521,9,-72.2925467,-35.47334313,UChile,0-5 cm,1.197
13523,100,-72.19353473,-36.01263195,UChile,0-5 cm,1.1359357120238274
13524,80,-72.40665325,-35.84331344,UChile,0-5 cm,0.772636649841788
13525,62,-72.40604725,-35.84186724,UChile,0-5 cm,1.140149762726396
13526,75,-72.13717224,-36.01450439,UChile,0-5 cm,1.0294776710344866
13527,136,-70.28047991,-33.32131987,UChile,0-5 cm,1.665925071925628
13528,139,-70.25492984,-33.27487984,UChile,0-5 cm,1.3296276558609874
13529,95,-70.26597956,-33.30641031,UChile,0-5 cm,1.707922712878512
13530,89,-70.23884027,-33.2815801,UChile,0-5 cm,1.8766138564944936
13537,100,-70.33295222,-33.39252125,UChile,0-5 cm,1.0678345073378916
13538,120,-70.33044144,-33.39285483,UChile,0-5 cm,0.876708560347658
13539,80,-70.32958326,-33.39015838,UChile,0-5 cm,0.9151928543211716
13540,80,-70.33889268,-33.38657701,UChile,0-5 cm,1.0787106860829263
13541,300,-70.34227846,-33.38792933,UChile,0-5 cm,0.9729185440940896
13542,170,-70.35048017,-33.38923826,UChile,0-5 cm,1.1806278346169898
13543,132,-70.13680209,-33.66768694,UChile,0-5 cm,1.508977683832582
13544,150,-70.1368509,-33.66720742,UChile,0-5 cm,2.0968271681150754
13545,190,-70.14151212,-33.66125358,UChile,0-5 cm,0.17992328059232535
13546,157,-70.14051446,-33.65851308,UChile,0-5 cm,1.9562089484422809
13547,80,-70.14053037,-33.66007037,UChile,0-5 cm,0.08310234447331391
13548,105,-70.96434344,-33.87439861,UChile,0-5 cm,1.251094943660917
